URL,Title,Date,Venue
https://www.axs.com/events/557528/los-angeles-angels-parking-tickets,Los Angeles Angels Parking,"TUE SEP 3, 2024 - 6:39 PM TUE SEP TUE - 6:39 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/561789/john-fogerty-tickets,John Fogerty,"TUE SEP 3, 2024 - 7:30 PM TUE SEP TUE - 7:30 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/593315/joshua-bassett-tickets,Joshua Bassett,"TUE SEP 3, 2024 - 7:30 PM TUE SEP TUE - 7:30 PM YouTube Theater, Inglewood, CA","YouTube Theater, Inglewood, CA"
https://www.axs.com/events/574471/john-fogerty-parking-tickets,John Fogerty Parking,"TUE SEP 3, 2024 - 7:31 PM TUE SEP TUE - 7:31 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/559119/los-angeles-philharmonic-and-dudamel-carmen-and-carnival-tickets,Los Angeles Philharmonic and Dudamel - Carmen and Carnival,"TUE SEP 3, 2024 - 8:00 PM TUE SEP TUE - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/611113/burnout-syndromes-tickets,Burnout Syndromes,"TUE SEP 3, 2024 - 8:00 PM TUE SEP TUE - 8:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/559095/los-angeles-philharmonic-parking-tickets,Los Angeles Philharmonic Parking,"TUE SEP 3, 2024 - 8:01 PM TUE SEP TUE - 8:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/579694/shenseea-tickets,Shenseea,"TUE SEP 3, 2024 - 9:00 PM TUE SEP TUE - 9:00 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/547212/in-this-moment-and-ice-nine-kills-tickets,In This Moment and Ice Nine Kills,"WED SEP 4, 2024 - 5:00 PM WED SEP WED - 5:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/542380/visalia-rawhide-at-rancho-cucamonga-quakes-tickets,Visalia Rawhide at Rancho Cucamonga Quakes,"WED SEP 4, 2024 - 6:30 PM WED SEP WED - 6:30 PM LoanMart Field, Rancho Cucamonga, CA","LoanMart Field, Rancho Cucamonga, CA"
https://www.axs.com/events/543917/uicideboy-tickets,$UICIDEBOY$,"WED SEP 4, 2024 - 6:30 PM WED SEP WED - 6:30 PM Honda Center, Anaheim, CA","Honda Center, Anaheim, CA"
https://www.axs.com/events/515334/los-angeles-dodgers-at-los-angeles-angels-tickets,Los Angeles Dodgers at Los Angeles Angels,"WED SEP 4, 2024 - 6:38 PM WED SEP WED - 6:38 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/557541/los-angeles-angels-parking-tickets,Los Angeles Angels Parking,"WED SEP 4, 2024 - 6:39 PM WED SEP WED - 6:39 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/547608/thievery-corporation-tickets,Thievery Corporation,"WED SEP 4, 2024 - 7:00 PM WED SEP WED - 7:00 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/559191/thievery-corporation-parking-tickets,Thievery Corporation Parking,"WED SEP 4, 2024 - 7:00 PM WED SEP WED - 7:00 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/579834/hamilton-tickets,Hamilton,"WED SEP 4, 2024 - 7:30 PM WED SEP WED - 7:30 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/533492/trombone-shorty-tickets,Trombone Shorty,"WED SEP 4, 2024 - 8:00 PM WED SEP WED - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/579343/carin-leon-tickets,Carin León,"WED SEP 4, 2024 - 8:00 PM WED SEP WED - 8:00 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/599482/eric-schwartz-tickets,Eric Schwartz,"WED SEP 4, 2024 - 8:00 PM WED SEP WED - 8:00 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/599746/jay-jurden-tickets,Jay Jurden,"WED SEP 4, 2024 - 8:00 PM WED SEP WED - 8:00 PM Brea Improv, Brea, CA","Brea Improv, Brea, CA"
https://www.axs.com/events/600887/aj-wilkerson-21-event-tickets,AJ Wilkerson (21+ Event),"WED SEP 4, 2024 - 8:00 PM WED SEP WED - 8:00 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/604339/young-friend-tickets,Young Friend,"WED SEP 4, 2024 - 8:00 PM WED SEP WED - 8:00 PM El Cid, Los Angeles, CA","El Cid, Los Angeles, CA"
https://www.axs.com/events/608276/black-uhuru-21-event-tickets,Black Uhuru (21+ Event),"WED SEP 4, 2024 - 8:00 PM WED SEP WED - 8:00 PM The Venice West, Los Angeles, CA","The Venice West, Los Angeles, CA"
https://www.axs.com/events/556772/novo-amor-tickets,Novo Amor,"WED SEP 4, 2024 - 8:30 PM WED SEP WED - 8:30 PM The Observatory, Santa Ana, CA","The Observatory, Santa Ana, CA"
https://www.axs.com/events/606228/night-tempo-tickets,Night Tempo,"WED SEP 4, 2024 - 9:00 PM WED SEP WED - 9:00 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/579837/hamilton-tickets,Hamilton,"THU SEP 5, 2024 - 1:00 PM THU SEP THU - 1:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/604559/tiffany-tickets,Tiffany,"THU SEP 5, 2024 - 6:00 PM THU SEP THU - 6:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/542393/visalia-rawhide-at-rancho-cucamonga-quakes-tickets,Visalia Rawhide at Rancho Cucamonga Quakes,"THU SEP 5, 2024 - 6:30 PM THU SEP THU - 6:30 PM LoanMart Field, Rancho Cucamonga, CA","LoanMart Field, Rancho Cucamonga, CA"
https://www.axs.com/events/606689/logan-ledger-and-jeremy-pinnell-21-event-tickets,Logan Ledger and Jeremy Pinnell (21+ Event),"THU SEP 5, 2024 - 6:30 PM THU SEP THU - 6:30 PM The Moroccan Lounge, Los Angeles, CA","The Moroccan Lounge, Los Angeles, CA"
https://www.axs.com/events/593739/tucker-carlson-tickets,Tucker Carlson,"THU SEP 5, 2024 - 7:00 PM THU SEP THU - 7:00 PM Honda Center, Anaheim, CA","Honda Center, Anaheim, CA"
https://www.axs.com/events/604707/yelawolf-rescheduled-from-44-tickets,Yelawolf (Rescheduled from 4/4),"THU SEP 5, 2024 - 7:00 PM THU SEP THU - 7:00 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/579812/hamilton-tickets,Hamilton,"THU SEP 5, 2024 - 7:30 PM THU SEP THU - 7:30 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/581866/bent-knee-tickets,Bent Knee,"THU SEP 5, 2024 - 7:30 PM THU SEP THU - 7:30 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/534456/zheani-tickets,ZHEANI,"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/553280/keane-tickets,Keane,"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/559117/los-angeles-philharmonic-and-dudamel-carmen-and-carnival-tickets,Los Angeles Philharmonic and Dudamel - Carmen and Carnival,"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/575303/forrest-frank-tickets,Forrest Frank,"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM Shrine Expo Hall, Los Angeles, CA","Shrine Expo Hall, Los Angeles, CA"
https://www.axs.com/events/575337/christian-loeffler-tickets,Christian Loeffler,"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM Teragram Ballroom, Los Angeles, CA","Teragram Ballroom, Los Angeles, CA"
https://www.axs.com/events/588986/patty-smyth-of-scandal-tickets,Patty Smyth of SCANDAL,"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/599527/aj-wilkerson-21-event-tickets,AJ Wilkerson (21+ Event),"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/609713/ashes-to-amber-tickets,Ashes To Amber,"THU SEP 5, 2024 - 8:00 PM THU SEP THU - 8:00 PM The Echo, Los Angeles, CA","The Echo, Los Angeles, CA"
https://www.axs.com/events/559120/los-angeles-philharmonic-parking-tickets,Los Angeles Philharmonic Parking,"THU SEP 5, 2024 - 8:01 PM THU SEP THU - 8:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/559200/keane-parking-tickets,Keane Parking,"THU SEP 5, 2024 - 8:01 PM THU SEP THU - 8:01 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/633030/flor-bertotti-tickets,Flor Bertotti,"THU SEP 5, 2024 - 8:30 PM THU SEP THU - 8:30 PM Dolby Theatre, Los Angeles, CA","Dolby Theatre, Los Angeles, CA"
https://www.axs.com/events/640611/2024-lcs-championship-2-day-pass-96-97-tickets,2024 LCS Championship - 2 Day Pass (9/6 - 9/7),"FRI SEP 6, 2024 - 8:59 AM FRI SEP FRI - 8:59 AM YouTube Theater, Inglewood, CA","YouTube Theater, Inglewood, CA"
https://www.axs.com/events/640608/2024-lcs-championships-friday-tickets,2024 LCS Championships - Friday,"FRI SEP 6, 2024 - 10:00 AM FRI SEP FRI - 10:00 AM YouTube Theater, Inglewood, CA","YouTube Theater, Inglewood, CA"
https://www.axs.com/events/582508/2024-usc-trojans-football-season-tickets-includes-tickets-to-all-regul-tickets,2024 USC Trojans Football Season Tickets (Includes Tickets To All Regular Season Home Games),"FRI SEP 6, 2024 - 12:55 PM FRI SEP FRI - 12:55 PM Los Angeles Memorial Coliseum, Los Angeles, CA","Los Angeles Memorial Coliseum, Los Angeles, CA"
https://www.axs.com/events/594885/zedd-in-the-park-18-event-tickets,Zedd in the Park (18+ Event),"FRI SEP 6, 2024 - 5:00 PM FRI SEP FRI - 5:00 PM Los Angeles State Historic Park, Los Angeles, CA","Los Angeles State Historic Park, Los Angeles, CA"
https://www.axs.com/events/578533/the-blues-vultures-tickets,The Blues Vultures,"FRI SEP 6, 2024 - 6:00 PM FRI SEP FRI - 6:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/542470/visalia-rawhide-at-rancho-cucamonga-quakes-tickets,Visalia Rawhide at Rancho Cucamonga Quakes,"FRI SEP 6, 2024 - 6:30 PM FRI SEP FRI - 6:30 PM LoanMart Field, Rancho Cucamonga, CA","LoanMart Field, Rancho Cucamonga, CA"
https://www.axs.com/events/563629/kris-allen-tickets,Kris Allen,"FRI SEP 6, 2024 - 6:30 PM FRI SEP FRI - 6:30 PM The Peppermint Club, West Hollywood, CA","The Peppermint Club, West Hollywood, CA"
https://www.axs.com/events/598330/bastardane-tickets,Bastardane,"FRI SEP 6, 2024 - 6:30 PM FRI SEP FRI - 6:30 PM The Moroccan Lounge, Los Angeles, CA","The Moroccan Lounge, Los Angeles, CA"
https://www.axs.com/events/550382/five-finger-death-punch-parking-tickets,Five Finger Death Punch Parking,"FRI SEP 6, 2024 - 6:31 PM FRI SEP FRI - 6:31 PM Honda Center, Anaheim, CA","Honda Center, Anaheim, CA"
https://www.axs.com/events/529846/seattle-reign-at-angel-city-fc-tickets,Seattle Reign at Angel City FC,"FRI SEP 6, 2024 - 7:00 PM FRI SEP FRI - 7:00 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/533787/jelly-roll-tickets,Jelly Roll,"FRI SEP 6, 2024 - 7:00 PM FRI SEP FRI - 7:00 PM Crypto.com Arena, Los Angeles, CA","Crypto.com Arena, Los Angeles, CA"
https://www.axs.com/events/538768/passenger-tickets,Passenger,"FRI SEP 6, 2024 - 7:00 PM FRI SEP FRI - 7:00 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/557713/the-ocean-blue-tickets,The Ocean Blue,"FRI SEP 6, 2024 - 7:00 PM FRI SEP FRI - 7:00 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/577131/you-blew-it-tickets,You Blew It,"FRI SEP 6, 2024 - 7:00 PM FRI SEP FRI - 7:00 PM The Echo, Los Angeles, CA","The Echo, Los Angeles, CA"
https://www.axs.com/events/618957/lmu-men-s-soccer-vs-uc-riverside-tickets,LMU Men's Soccer vs UC Riverside,"FRI SEP 6, 2024 - 7:00 PM FRI SEP FRI - 7:00 PM Sullivan Field, Los Angeles, CA","Sullivan Field, Los Angeles, CA"
https://www.axs.com/events/554314/angel-city-fc-parking-tickets,Angel City FC Parking,"FRI SEP 6, 2024 - 7:01 PM FRI SEP FRI - 7:01 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/514810/cleveland-guardians-at-los-angeles-dodgers-tickets,Cleveland Guardians at Los Angeles Dodgers,"FRI SEP 6, 2024 - 7:10 PM FRI SEP FRI - 7:10 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/544637/cleveland-guardians-at-los-angeles-dodgers-parking-tickets,Cleveland Guardians at Los Angeles Dodgers Parking,"FRI SEP 6, 2024 - 7:11 PM FRI SEP FRI - 7:11 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/608300/dom-kennedy-tickets,Dom Kennedy,"FRI SEP 6, 2024 - 7:15 PM FRI SEP FRI - 7:15 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/514396/earth-wind-and-fire-and-chicago-tickets,Earth Wind and Fire and Chicago,"FRI SEP 6, 2024 - 7:30 PM FRI SEP FRI - 7:30 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/599575/martin-amini-21-event-tickets,Martin Amini (21+ Event),"FRI SEP 6, 2024 - 7:30 PM FRI SEP FRI - 7:30 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/555277/earth-wind-and-fire-parking-tickets,Earth Wind and Fire Parking,"FRI SEP 6, 2024 - 7:31 PM FRI SEP FRI - 7:31 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/559096/natalia-lafourcade-with-los-angeles-philharmonic-tickets,Natalia Lafourcade with Los Angeles Philharmonic,"FRI SEP 6, 2024 - 8:00 PM FRI SEP FRI - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/570973/michelle-dorrance-tickets,Michelle Dorrance,"FRI SEP 6, 2024 - 8:00 PM FRI SEP FRI - 8:00 PM John Anson Ford, Los Angeles, CA","John Anson Ford, Los Angeles, CA"
https://www.axs.com/events/579832/hamilton-tickets,Hamilton,"FRI SEP 6, 2024 - 8:00 PM FRI SEP FRI - 8:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/590630/liana-flores-tickets,Liana Flores,"FRI SEP 6, 2024 - 8:00 PM FRI SEP FRI - 8:00 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/606835/bad-nerves-tickets,Bad Nerves,"FRI SEP 6, 2024 - 8:00 PM FRI SEP FRI - 8:00 PM The Regent, Los Angeles, CA","The Regent, Los Angeles, CA"
https://www.axs.com/events/611081/sophie-ellis-bextor-tickets,Sophie Ellis-Bextor,"FRI SEP 6, 2024 - 8:00 PM FRI SEP FRI - 8:00 PM The Bellwether, Los Angeles, CA","The Bellwether, Los Angeles, CA"
https://www.axs.com/events/623904/pendulum-18-event-tickets,Pendulum (18+ Event),"FRI SEP 6, 2024 - 8:00 PM FRI SEP FRI - 8:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/578390/clairo-tickets,Clairo,"FRI SEP 6, 2024 - 8:30 PM FRI SEP FRI - 8:30 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/547859/sullivan-king-presents-shrine-of-chaos-tickets,Sullivan King Presents: Shrine of Chaos,"FRI SEP 6, 2024 - 9:00 PM FRI SEP FRI - 9:00 PM Shrine Expo Hall, Los Angeles, CA","Shrine Expo Hall, Los Angeles, CA"
https://www.axs.com/events/604243/chito-rana-tickets,Chito Rana$,"FRI SEP 6, 2024 - 9:00 PM FRI SEP FRI - 9:00 PM The Canyon Montclair, Montclair, CA","The Canyon Montclair, Montclair, CA"
https://www.axs.com/events/631794/amir-k-tickets,Amir K,"FRI SEP 6, 2024 - 9:00 PM FRI SEP FRI - 9:00 PM The Stand Up Comedy Club, Bellflower, CA","The Stand Up Comedy Club, Bellflower, CA"
https://www.axs.com/events/599465/martin-amini-21-event-tickets,Martin Amini (21+ Event),"FRI SEP 6, 2024 - 9:45 PM FRI SEP FRI - 9:45 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/624002/dom-kennedy-late-show-tickets,Dom Kennedy (Late Show),"FRI SEP 6, 2024 - 11:30 PM FRI SEP FRI - 11:30 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/640612/2024-lcs-championships-saturday-tickets,2024 LCS Championships - Saturday,"SAT SEP 7, 2024 - 10:00 AM SAT SEP SAT - 10:00 AM YouTube Theater, Inglewood, CA","YouTube Theater, Inglewood, CA"
https://www.axs.com/events/582518/2024-los-angeles-chargers-season-tickets-includes-tickets-to-all-regul-tickets,2024 Los Angeles Chargers Season Tickets (Includes Tickets To All Regular Season Home Games),"SAT SEP 7, 2024 - 12:55 PM SAT SEP SAT - 12:55 PM SoFi Stadium, Inglewood, CA","SoFi Stadium, Inglewood, CA"
https://www.axs.com/events/579825/hamilton-tickets,Hamilton,"SAT SEP 7, 2024 - 2:00 PM SAT SEP SAT - 2:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/564133/i-love-rnb-music-festival-tickets,I Love RnB Music Festival,"SAT SEP 7, 2024 - 4:59 PM SAT SEP SAT - 4:59 PM Grand Park LA, Los Angeles, CA","Grand Park LA, Los Angeles, CA"
https://www.axs.com/events/644387/mexico-national-soccer-vs-new-zealand-national-soccer-tickets,Mexico National Soccer vs New Zealand National Soccer,"SAT SEP 7, 2024 - 4:59 PM SAT SEP SAT - 4:59 PM Rose Bowl Stadium, Pasadena, CA","Rose Bowl Stadium, Pasadena, CA"
https://www.axs.com/events/644389/mexico-national-soccer-parking-tickets,Mexico National Soccer Parking,"SAT SEP 7, 2024 - 4:59 PM SAT SEP SAT - 4:59 PM Rose Bowl Stadium, Pasadena, CA","Rose Bowl Stadium, Pasadena, CA"
https://www.axs.com/events/561290/zedd-in-the-park-18-event-tickets,Zedd in the Park (18+ Event),"SAT SEP 7, 2024 - 5:00 PM SAT SEP SAT - 5:00 PM Los Angeles State Historic Park, Los Angeles, CA","Los Angeles State Historic Park, Los Angeles, CA"
https://www.axs.com/events/578495/babes-against-the-machine-tickets,Babes Against The Machine,"SAT SEP 7, 2024 - 6:00 PM SAT SEP SAT - 6:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/604709/ronny-chieng-tickets,Ronny Chieng,"SAT SEP 7, 2024 - 6:00 PM SAT SEP SAT - 6:00 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/607331/hail-the-sun-tickets,Hail the Sun,"SAT SEP 7, 2024 - 6:00 PM SAT SEP SAT - 6:00 PM Belasco Theater Los Angeles, Los Angeles, CA","Belasco Theater Los Angeles, Los Angeles, CA"
https://www.axs.com/events/514815/cleveland-guardians-at-los-angeles-dodgers-tickets,Cleveland Guardians at Los Angeles Dodgers,"SAT SEP 7, 2024 - 6:10 PM SAT SEP SAT - 6:10 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/544628/cleveland-guardians-at-los-angeles-dodgers-parking-tickets,Cleveland Guardians at Los Angeles Dodgers Parking,"SAT SEP 7, 2024 - 6:11 PM SAT SEP SAT - 6:11 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/542419/visalia-rawhide-at-rancho-cucamonga-quakes-tickets,Visalia Rawhide at Rancho Cucamonga Quakes,"SAT SEP 7, 2024 - 6:30 PM SAT SEP SAT - 6:30 PM LoanMart Field, Rancho Cucamonga, CA","LoanMart Field, Rancho Cucamonga, CA"
https://www.axs.com/events/616991/mike-ryan-tickets,Mike Ryan,"SAT SEP 7, 2024 - 6:30 PM SAT SEP SAT - 6:30 PM The Parish at House of Blues Anaheim, Anaheim, CA","The Parish at House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/557723/the-ocean-blue-tickets,The Ocean Blue,"SAT SEP 7, 2024 - 7:00 PM SAT SEP SAT - 7:00 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/571787/la-mafia-tickets,LA Mafia,"SAT SEP 7, 2024 - 7:00 PM SAT SEP SAT - 7:00 PM Fox Performing Arts Center, Riverside, CA","Fox Performing Arts Center, Riverside, CA"
https://www.axs.com/events/595931/jake-owen-tickets,Jake Owen,"SAT SEP 7, 2024 - 7:00 PM SAT SEP SAT - 7:00 PM House of Blues Anaheim, Anaheim, CA","House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/598898/handguns-tickets,Handguns,"SAT SEP 7, 2024 - 7:00 PM SAT SEP SAT - 7:00 PM Chain Reaction, Anaheim, CA","Chain Reaction, Anaheim, CA"
https://www.axs.com/events/599551/martin-amini-21-event-tickets,Martin Amini (21+ Event),"SAT SEP 7, 2024 - 7:00 PM SAT SEP SAT - 7:00 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/554054/jelly-roll-parking-tickets,Jelly Roll Parking,"SAT SEP 7, 2024 - 7:01 PM SAT SEP SAT - 7:01 PM Honda Center, Anaheim, CA","Honda Center, Anaheim, CA"
https://www.axs.com/events/508037/gloria-trevi-tickets,Gloria Trevi,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/534413/utah-state-aggies-at-usc-trojans-tickets,Utah State Aggies at USC Trojans,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM Los Angeles Memorial Coliseum, Los Angeles, CA","Los Angeles Memorial Coliseum, Los Angeles, CA"
https://www.axs.com/events/559100/natalia-lafourcade-with-los-angeles-philharmonic-tickets,Natalia Lafourcade with Los Angeles Philharmonic,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/570967/flypoet-summer-classic-tickets,Flypoet Summer Classic,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM John Anson Ford, Los Angeles, CA","John Anson Ford, Los Angeles, CA"
https://www.axs.com/events/577656/isabel-larosa-tickets,Isabel LaRosa,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM El Rey Theatre, Los Angeles, CA","El Rey Theatre, Los Angeles, CA"
https://www.axs.com/events/579845/hamilton-tickets,Hamilton,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/593936/mkgee-tickets,Mk.Gee,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/596357/soft-kill-tickets,Soft Kill,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM The Regent, Los Angeles, CA","The Regent, Los Angeles, CA"
https://www.axs.com/events/625999/dj-quik-s-house-party-tickets,DJ Quik's House Party,"SAT SEP 7, 2024 - 8:00 PM SAT SEP SAT - 8:00 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/559118/natalia-lafourcade-parking-tickets,Natalia Lafourcade Parking,"SAT SEP 7, 2024 - 8:01 PM SAT SEP SAT - 8:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/559356/utah-state-aggies-at-usc-trojans-football-parking-tickets,Utah State Aggies at USC Trojans Football Parking,"SAT SEP 7, 2024 - 8:01 PM SAT SEP SAT - 8:01 PM Los Angeles Memorial Coliseum, Los Angeles, CA","Los Angeles Memorial Coliseum, Los Angeles, CA"
https://www.axs.com/events/583832/gloria-trevi-parking-tickets,Gloria Trevi Parking,"SAT SEP 7, 2024 - 8:01 PM SAT SEP SAT - 8:01 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/533266/venice-and-pine-mountain-logs-tickets,Venice and Pine Mountain Logs,"SAT SEP 7, 2024 - 8:30 PM SAT SEP SAT - 8:30 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/578912/clairo-tickets,Clairo,"SAT SEP 7, 2024 - 8:30 PM SAT SEP SAT - 8:30 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/599515/martin-amini-21-event-tickets,Martin Amini (21+ Event),"SAT SEP 7, 2024 - 9:30 PM SAT SEP SAT - 9:30 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/581062/vintage-culture-tickets,Vintage Culture,"SAT SEP 7, 2024 - 10:00 PM SAT SEP SAT - 10:00 PM Shrine Expo Hall, Los Angeles, CA","Shrine Expo Hall, Los Angeles, CA"
https://www.axs.com/events/609684/bad-nerves-tickets,Bad Nerves,"SAT SEP 7, 2024 - 10:00 PM SAT SEP SAT - 10:00 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/636675/kloud-21-event-tickets,Kloud (21+ Event),"SAT SEP 7, 2024 - 10:00 PM SAT SEP SAT - 10:00 PM Exchange LA, Los Angeles, CA","Exchange LA, Los Angeles, CA"
